author,comment,likes,published
@najwanabila1985,"sukaa bgt nontonn podcast kak radit, apalagi kalau bintang tamunya dokter, banyak bgt ilmu yang didapet❤",1,2025-12-18T04:20:13Z
@masbonbony,27:42 bahan clip nih,0,2025-12-18T04:19:51Z
@Alexanderwaluyo,yin dan yang,1,2025-12-18T04:16:30Z
@wicaksonobudimanwise9022,Pak tirta keren bisa interview dengan Miguel Almiron 😂,2,2025-12-18T04:14:51Z
@mutiarapurwaningsih694,aduh ini seru dan lucu bgt lagi wkwkwkwkwk,0,2025-12-18T04:14:34Z
@mdaffad,27:10 wkwkwkwk aksennya susah bet,0,2025-12-18T04:13:54Z
@AngelAR-01,sering bangeeeeetttt🤣🤣,0,2025-12-18T04:11:58Z
@karyadiadi5148,Pokok Liverpool kalah Celok Kang Tirta 😂 bang..!!!🙏🏻😂,0,2025-12-18T04:11:46Z
@kokomgrande98,ILMUNYA DAPET LUCUNYA JUGA LAGI AWOWKOWKWOK,0,2025-12-18T04:11:45Z
@babyan5450,"Fix bikin acara sendiri khusus dok tirta d channel bg radit. 😂
Ini udh ga cocok jd bintang tamu. Sering bgt datang. 😹",0,2025-12-18T04:10:55Z
@SlametRiyadi-m8j,Dokternya keknya grogi podcast bareng bang Radit😅,0,2025-12-18T04:10:37Z
@naomiwibhisana9640,Serius gua langsung check out USMILE 😂 keren marketingnya wkwkwk,0,2025-12-18T04:09:34Z
@Bayuadh19,"Edukasi kesehatan gini emang paling bener sama dr tirta, guyonnya ada seriusnya ada 😂",0,2025-12-18T04:09:12Z
@qorinavlogg,bang boleh request undang brian khrisna makasihh,0,2025-12-18T04:09:03Z
@ApriliyaRosada-w4g7d,seru bgt kalo sama dokter tirta wkwkwkw,0,2025-12-18T04:08:47Z
@JalanMakanCuan,"kayak voldemort... ""dan dia datang lagi...."" 😅",0,2025-12-18T04:08:39Z
@sandal.colongan,Menit 18:16 salfok sama uban nya dokter tirta 😂😂,0,2025-12-18T04:04:01Z
@ayaries952,KOMUKNYA DOKTER TIRTA 😭😭,0,2025-12-18T04:01:41Z
@grassjelly1507,3rd podcast with him?! absolute cinema,2,2025-12-18T03:58:33Z
@nobodyknows2288,Dokter kesenangan radit😂,0,2025-12-18T03:58:17Z
@ikkikoronnn5629,"wkwk ada 2 china, 1 bisa inggris walaupun dikit, 1 china g bisa, 1 host bisa inggris sama aja. ini intinya 1 g ada yang bisa bener bener di bawah rata rata semua bahasa inggrisnya wkwk sampe gw aja pusing denger nya",0,2025-12-18T03:58:07Z
@diyahdiyut8706,om raditt undang putri erika konten kreator horor ke youtube podcastnya om radit donggg😂❤❤❤ plissssss🙏🙏🙏🙏🙏 semoga komen aku dibaca sama om taditya dika amiiiiinnnn❤🤲🤲🤲,0,2025-12-18T03:55:45Z
@nami-x6k2l,"Wkwk lucu banget sih kalian udah jadi cs an wkwk jadi kayak bang koi sama ufs lama"" jadi sering ngonten bareng seneng deh ngeliat influence favorit colab bareng 😘",0,2025-12-18T03:53:57Z
@muhammadivanprimanda4166,Gaya ngomong profesornya mirip sama anak kecil yg sering di-post Pandji wkwkwkwk,0,2025-12-18T03:51:42Z
@denihidayat-d4u,dah jadi besti aja cocok wkwkwk,0,2025-12-18T03:51:05Z
@BincangKehidupan,Bang radit kalo bikin stand up sama dr rtirta seruu bangett,0,2025-12-18T03:50:58Z
@Kitsune272,"26:48 muka panik, biasa ngomong cak cuk cak cuk, sekarang disuruh terjemahan bahasa inggris 🤣🤣🤣",0,2025-12-18T03:50:29Z
@ThePanji777,seru klo podcast nya org pinter tu,0,2025-12-18T03:50:22Z
@addiiitt,Khusus bahas liverpool doang wkwkw,0,2025-12-18T03:48:40Z
@IkramStory-ii9qb,Dedy dedy😂 ngakak bgt njg,1,2025-12-18T03:47:56Z
@apriyaniekowati7744,Marketingnya alus bgt ya,0,2025-12-18T03:45:08Z
@Anzi98,maap ini dokter luar nya kurang jelas ngomongnya jdi ga nangkep,1,2025-12-18T03:44:28Z
@faizirsyad9422,minimal podcast wajib bareng dr tirta 2 minggu sekali,0,2025-12-18T03:43:19Z
@MuhammadMansyur-p7m,"Jancuuuukkk podcast muahaaaalll Iki, mantab bang Radit dan dr Tirta, semoga sering2 share ilmu buat masyarakat Indonesia,",0,2025-12-18T03:42:41Z
@stfp8249,"27:35 sialan ga bisa ga ketawa disini, mana bang radit ikut ikutan🤣🤣🤣",0,2025-12-18T03:42:18Z
@tiracintawati807,Serius gada trensletnya nih,0,2025-12-18T03:42:15Z
@face9293,RADIT TIRTA MANIIAAA!!,0,2025-12-18T03:40:45Z
@Captivated25,kocak banget liat dr tirta dengerin prof liu 😂🤣,0,2025-12-18T03:39:52Z
@firasagun6828,"Please banyakin dong dokter dokter kredibel kaya dr tirta gini, kebanyakan sekarang dokter tidak bisa menjelaskan secara runut seperti dr tirta",1,2025-12-18T03:38:50Z
@fideltondang4183,Sekian lama wluwluwlu kembali,0,2025-12-18T03:38:30Z
@aufy0701,Glory glory man United,0,2025-12-18T03:37:39Z
@analatifatulmuntamah6280,ngakak pecah😭😭😭,0,2025-12-18T03:36:18Z
@Googling.deh..Wuzz88...gaxchor,bully tirta terus bang... ,0,2025-12-18T03:36:00Z
@DEVLANFM,"love bnget ama kollab dua orang genius ini,mereka tulus ama kita menanyakan dan menerjemahkan se sederhana mungkin for us netijen,.thnks for the knowledge",0,2025-12-18T03:34:36Z
@kyn1343,44:08 😭😭😭,0,2025-12-18T03:34:02Z
@faNeycha,jangan kecil hati interview dengan bahasa engress setelah lihat orang orang kaya gak fluent,0,2025-12-18T03:32:49Z
@ridhoheranof3413,"bang, itu gw cari"" nama dokternya kenapa ga ketemu ya, bener ga tuh namanya itu",0,2025-12-18T03:31:41Z
@andrekasuy05,"Part yg dr.tirta ngoming bhs jawa, aku selalu ngakak.. 😅😂😂",1,2025-12-18T03:31:13Z
@naomiwibhisana9640,36:35 “my titties” 🤣🤣🤣 MY TEETH!!!!,1,2025-12-18T03:30:42Z
@WiikLyID,Bahkan orang yang gua anggep pinter dan berpendidikan juga masih belum fasih berbahasa inggris. Oh ya sebelumnya mohon maaf 🙏,0,2025-12-18T03:30:27Z
@ekapur12,bang radit nemu teman yang menyenangkan,0,2025-12-18T03:30:22Z
@khalidity,the reds lagi ga sehat organisasi nya wkwk,0,2025-12-18T03:25:28Z
@Zoroyuya,Dr.tirta asli wong Solo.. di kasih View plonga plongo kayak pakde 😂,0,2025-12-18T03:24:40Z
@frostch5539,Gua ngakak mulu denger ekspresinya dr tirta. Gua juga gak ngerti dokternya ngomong apa sebenernya wkwkwkwk,42,2025-12-18T03:23:59Z
@hxila6003,"kalo mau undang dr tirta terus, kuncinya harus???? 😂",0,2025-12-18T03:22:53Z
@mhanifnurmayahdi5844,Kenapa komuknya gitu banget dok😂😂😂,1,2025-12-18T03:22:12Z
@muhammadfarhanazmialaziz8539,O,0,2025-12-18T03:21:29Z
@bgmhdr4372,Kaya robot,0,2025-12-18T03:20:41Z
@primadani07,"Emang podcast ini penting ngebahas kenapa Liverpool kalah lagi,
Edukasi kesehatan hanyalah sampingan 😂",1,2025-12-18T03:18:51Z
@aalala-kimi,"27:39 secepat kilat ya 😭 sampe muntah""
30:36 tirta anj 😭
33:14 bener bener ye lu
34:42 cangkem mambu
46:45 jadikan stiker 😹😹",1,2025-12-18T03:18:43Z
@AyuLestari-k3d7s,"𝐬𝐮𝐝𝐚𝐡 𝐩𝐚𝐬𝐭𝐢 𝐝𝐢 𝐈𝐍𝐒𝐀𝐍𝟒𝐃 𝐢𝐭𝐮 𝐧𝐠𝐚𝐬𝐢𝐡 𝐜𝐮𝐚𝐧 𝐝𝐚𝐧 𝐭𝐞𝐫𝐩𝐞𝐫𝐜𝐚𝐲𝐚 𝐩𝐚𝐥𝐢𝐧𝐠 𝐚𝐦𝐚𝐧 𝐣𝐮𝐠𝐚 𝐛𝐫𝐨𝐨 , 𝐚𝐲𝐨 𝐠𝐚𝐛𝐮𝐧𝐠 𝐬𝐞𝐤𝐚𝐫𝐚𝐧𝐠 ..",0,2025-12-18T03:17:58Z
@CommonUser000,25:09 Lihat baik-baik. Ini lah wajah-wajah manusia yang merasa tidak bisa menerima pahitnya kekalahan. 😂,0,2025-12-18T03:17:22Z
@alibasri2468,next dokter tirta ngomong mandarin,1,2025-12-18T03:16:29Z
@ester4771,edukasi kali ini sungguh penuh komedi 😆😆🤣🤣,0,2025-12-18T03:15:48Z
@aikoninid,akhirnya bisa liat radit ngebomb 🤣🤣🤣,0,2025-12-18T03:15:47Z
@sepatubogor5559,Dokter kesayangan Radit,0,2025-12-18T03:15:28Z
@rifqianz,Jauh lebih sulit dari listening ielts 😭,32,2025-12-18T03:14:29Z
@Yareu96,Buat ramadhan nanti bisa ga bikin series sama dokter tirta? Keknya seruuu!,0,2025-12-18T03:13:45Z
@Ryskamotorcustom,ngakak bangett 😂seruuu,0,2025-12-18T03:13:39Z
@Suryamewing,ts,0,2025-12-18T03:13:19Z
@HulondaloMatsurii,Kaya kecintaan banget bang sama dokter tirta😂😂,0,2025-12-18T03:12:30Z
@infsgkim,"Jd tau kan knapa mamak2 concern bgt anaknya kudu sikatan, g makan manis2, smua untuk masa depannya, krn yg ngerasain ntar juga si anak sndiri",3,2025-12-18T03:12:03Z
@aurafadhila4516,dokter kesayangan radit,0,2025-12-18T03:11:47Z
@budianduksidauruk2628,27:42 mulai uwek uwek 🤮,0,2025-12-18T03:11:14Z
@FathiRauf,wwkakakak di channel bang Radit ngomong bajingan tidak disensor WKWKKW,72,2025-12-18T03:11:12Z
@helmiahmad9187,"Bikin sesi podcast kesehatan hostnya bareng dokter tirta, udah enak tiktokannya 😂",1,2025-12-18T03:09:59Z
@lilisarif3454,Konsul berkedok podcast 😅,1,2025-12-18T03:06:20Z
@gummy-matcha,dia lagi dia lagi😹,0,2025-12-18T03:04:25Z
@annlc8644,"Podcast Raditya Tirta 😂
Makasih Bang Radit, Profesor Liu, dan Dokter Tirta ✋️
Ketika orang lawak, orang pinter, dan orang pinter yang setengah lawak dijadiin 1. Ngnl, this is an Absolute Podcast! Peak 🤣",1,2025-12-18T03:03:56Z
@JehtBenben,"Saya punya kesadaran dan ciri ciri tersebut yang jadi masalah 1 BPJS
2 uang
3 rumah sakit
😂",0,2025-12-18T03:03:25Z
@wintanmaharani1109,Ngape si dr tirta demen amat tiap kalah nyamperin radit 🤣🤣🤣🤣,0,2025-12-18T03:02:42Z
@newerni1296,44:10 langsung di cobain 🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,2025-12-18T03:00:16Z
@fauziyahnurfitriani8760,Ngakak sama ekspresinya dr. Tirta😭😭,0,2025-12-18T02:59:37Z
@renamardita7470,"Saking seringnya ke sini dahlah colab aja, Bang! 😂",0,2025-12-18T02:59:04Z
@rizkyauliarahman3905,"kok gua mikir punchline nya si dokter bisa bahasa indo, terus di akhir bilang ke dokter tirta “kalem aja dok” 😭",0,2025-12-18T02:58:50Z
@ditapratiwi4211,Aduhh yaampun dokter panutan tampak sangat menggreget syekali  untuk ditonton😭😭😭,0,2025-12-18T02:58:34Z
@D4gent-y4o,"Punten, btw pandu kemana ya? Jarang terlihat
Saya ketinggalan info sepertinya",1,2025-12-18T02:58:09Z
@rizaldi5066,38:59 jingakkkk cipeng oporrrrr katanya 😭😭,4,2025-12-18T02:58:03Z
@lusianadewi4620,"Wesss , cocok dr tirta and mas radit 🤣",0,2025-12-18T02:56:37Z
@PutriUlistian-n7z,Bang serius gk ada Subbtittle nya,0,2025-12-18T02:56:04Z
@caaciicuu_u,konspirasi biar beli charger😭✋,0,2025-12-18T02:54:54Z
@clavellynn,woilah dialeknya😂,0,2025-12-18T02:54:04Z
@RisaRiku00,Freedom from wni,0,2025-12-18T02:53:54Z
@NurulHidayah27-ke2qf,CLOSINGNYA CANGGUNG BGT DANGGG😂😂😂,1,2025-12-18T02:53:27Z
@renesmeeorlin9997,Bintang tamu musiman 😂,1,2025-12-18T02:51:38Z
@breakyourheartt,Dr. Tirta keliatan kaya lagi listening section wkwkkwkw,0,2025-12-18T02:50:54Z
@varialthird,"Seruuu banget sama dr Tirta, dapat ilmu tapi fun nontonnya",0,2025-12-18T02:50:06Z
@breakyourheartt,"Inggris jakarta, inggris jowo, and inggris chinese wkwkkwkwkw",0,2025-12-18T02:50:02Z
@kantil666,kesurupan ten haag itu bang... wkwkwk,1,2025-12-18T02:49:00Z
@kentuil,"Lucu liat dokter Tirta ngomong bahasa inggris. Not the best, tapi setidaknya masih bisa dimengerti.",1,2025-12-18T02:48:16Z
@priskaniatata1593,Dr tirta takut bgt di ragukan gelar dokternya 😭😭😭,0,2025-12-18T02:48:16Z
@andhikabon,Datwng muluu diaa cok,0,2025-12-18T02:48:08Z
@gustisabaradi9459,Njay kuch justin😭🗿,1,2025-12-18T02:47:07Z
@ramadhani3101,"25:10 
buat bahan meme
""Rai Nyengoh""
xD",1,2025-12-18T02:46:59Z
@mukbang-aiyt,Dokter kesayangan radit,0,2025-12-18T02:46:46Z
@anfaluziadani,hahahha minta selusin 😂,0,2025-12-18T02:45:33Z
@rizkaputriamalia6051,langsung check out usmile habis ini 🙏🏻,0,2025-12-18T02:44:39Z
@nrfznhmm_kochenghitam,Berharap Ngecengin Ferrari juga soalnya Dr Tirta kan Tifosi,0,2025-12-18T02:44:32Z
@TheWijasmara,Dokter Tirta di tempat bang Radit berubah nama jadi Pasien Tirta,0,2025-12-18T02:44:15Z
@Kr0nuzz,"apa iniiii, aduh lucu bngt lgih",0,2025-12-18T02:44:09Z
@hasbinuryasinan,Dr Tirta “ Boleh aku minta Selusin “ 🤣🤣🤣🤣 Anj,0,2025-12-18T02:42:31Z
@indramulyana8889,dr.tirta series syangat menghibur,0,2025-12-18T02:42:21Z
@_Zero_Kage_,Dr.tita sudah kontrak darah,1,2025-12-18T02:41:49Z
@muhammadanwar-mx4zd,"Ini bukan problem di englishnya, cma pronunciation aja karena strong accent",1,2025-12-18T02:41:44Z
@mridwankarim5512,🔥,0,2025-12-18T02:40:42Z
@FarrizWil,"Jujur, makasih banget atas subtitlenya. bahasa inggrisnya susah banget euy",0,2025-12-18T02:36:32Z
@wandaardini9150,"cieee dr tirta udh nyaman skrg, pas awal podcast masih malu2 dan segan ama sesepuh wkwkwkkwk",0,2025-12-18T02:36:00Z
@baguswij312,oh gitu ternyata yang bener. temenku bau mulut dan nggak enak tiap kali dia ngomong. berakhir tiap kali diajak nongkrong sama dia nggak pernah ku iyain.,1,2025-12-18T02:35:47Z
@sultanjihadakbar378,"kocak banget ini listening test, mantap dr tirta wkwk",0,2025-12-18T02:33:59Z
@dearestdi,"Ini profesor beneran ya..? Digoogling ga nemu, backgroundnya apa ini pak prof",0,2025-12-18T02:33:55Z
@MuhammadYanwarPramudya4461,"alasan dokter tirta suka liverpool karna ada unsur dokter liver weh
",0,2025-12-18T02:31:52Z
@rianandanaufal7886,27:17 pov listening toefl,0,2025-12-18T02:31:27Z
@PapaBirb,"gw dengerin podcast ini tanpa menonton dan baca translate nya , entah kenapa gw bangga bisa paham apa yang mereka bicarakan😅",0,2025-12-18T02:30:35Z
@iqbalfahmi7471,"14:24 izin koreksi, dok. PJR / Rheumatic heart (valve) disease mostly berhubungan dengan Streptococcus, bisa dari mulut atau radang tenggorokan (strep throat). Ini bisa jg berujung komplikasi menjadi penyakit ginjal (post streptococcus acute glomerulonephritis/PSAGN). Kalo aureus biasanya berhubungan dengan kondisi jantung lain, seperti infective endocarditis.",296,2025-12-18T02:30:14Z
@dianayu7561,Yang di tunggu tunggu muncul juga,0,2025-12-18T02:29:19Z
@breakyourheartt,KESINI LAGI🤣🤣🤣 SEBENERNYA BETAH DIA BANG RADIY,0,2025-12-18T02:29:11Z
@mixit2275,"Dokterny muka2 yao ming,,,😂",0,2025-12-18T02:27:39Z
@lomie,bangke jd langganan ke tempat radit kWKKWKWKWKWKKW,0,2025-12-18T02:27:38Z
@amieyharyono5071,😂😂😂😂 ngomongne wong cangkeme mambu 😂😂😂😂,0,2025-12-18T02:27:14Z
@HIPHomeInteriorPekanbaru,28:20 kek bocil dengerin gurunya wkwkw,59,2025-12-18T02:26:15Z
@AsakoFuuka,auto sikatan gw sial,0,2025-12-18T02:25:53Z
@Goabersinar2,Alhamdulillah gada yono/pandu,0,2025-12-18T02:24:42Z
@melinacondro9551,Kyk bestie banget haha,1,2025-12-18T02:23:16Z
@alfatihragil3669,"Hmmmmm.....
Bakalan jadi bestian nih mereka dua.",6,2025-12-18T02:22:05Z
@noegipia,Lucu banget dokter Tirta. wkwkwkwkwkwk,1,2025-12-18T02:22:04Z
@paddyjun,English kemang VS english jawa VS english cina,1,2025-12-18T02:21:18Z
@gustaoff888,2 org yg kontradiktif tp jd lucu wkw,6,2025-12-18T02:20:58Z
@budiplant564,ketagihan dr tirta nih bang radit😂,1,2025-12-18T02:20:32Z
@aansetiawan9959,Next undang Ariel Noah,0,2025-12-18T02:20:29Z
@zahabiyafamily,"Mau konsultasi kesehatan nih, tapi gimana ya caranya biar balik modal? Ah podcast sama dokter Tirta aja… 
🤫😅😅",1,2025-12-18T02:17:04Z
@yunus5629,fav series,1,2025-12-18T02:16:14Z
@ndokhoren16,repeat order terus ni dokter tirta hahaha,0,2025-12-18T02:15:33Z
@katrinpolo8945,Suara dokternya kaya auto dub di YouTube,0,2025-12-18T02:15:21Z
@upie4488,6:50 semenjak trauma sama bang radit. Beliau menjadi lebih suudzonan wkwkwk,2,2025-12-18T02:15:04Z
@Deevdii,Kenapa semua podcast pd saranin dokter tirta ya😅. Ada lagi channel yg jadiin video member ada dokter tirtanya.... Emng mahal ya bang undang dr. Tirta?😅,1,2025-12-18T02:14:18Z
@linafatmawati_,bang kalian harus bikin program bareng please,1,2025-12-18T02:12:14Z
@CoMythrix,itu robot anjir,0,2025-12-18T02:11:17Z
@riyadisheeran1078,Dok knpaa pas puasa mulut suka bau bangett??,0,2025-12-18T02:10:49Z
@sonofsun18,27:40 potensi jadi meme 😂😂😂,1,2025-12-18T02:09:02Z
@akbarbayu5366,44:24 kelakuan 😂😂,3,2025-12-18T02:06:47Z
@sitiparmini2682,Pas bgt bahas types suami juga lg types 😢,0,2025-12-18T02:06:12Z
@restusyahrindra7943,Kapan ngundang tulus bang ??,0,2025-12-18T02:04:42Z
@ekosusilo181,"Hey Editor. I think for this kind of podcast you need to put subtitle. Atleast in English please.
If the guests are native english speaker it's still easy to understand. But someone like current guest have strong accent. Instead a podcast it's more like listening test tbh :v",0,2025-12-18T02:04:23Z
@DwiNovitawati-e7j,"Ngeri...gara2 gi2 bisa""lari""ke jantung😢",0,2025-12-18T02:03:43Z
@ionegame6911,27.44 ngakak wkwkwk,0,2025-12-18T02:02:32Z
@ibnusirintegalofficial,jujur aksen dr nya agak susah dipahami yahh 😅,0,2025-12-18T02:01:31Z
@indranurutomo8471,Nonton karena judulnya bukan isinya 😄😄,0,2025-12-18T02:01:27Z
@bertaapriani1947,"dok, suami saya fans liverpool..tp dia demen nonton pas srng kalah gini dok..katanya kalo pas menang trs adrenalin nya kurang",0,2025-12-18T02:00:30Z
@qyulovaiz2709,"Sumpahh, gk pernah bosen klo tamunya dr tirta, maybe bisa dibuat series bang raditt",5,2025-12-18T02:00:24Z
@vaxev,muka dr. Tirta denger dokter tamunya ngomong 🤣🤣🤣🤣🤣,0,2025-12-18T02:00:21Z
@p_aula,habis ini dibikin lagu sama @ekagustiwana,0,2025-12-18T02:00:16Z
@p_aula,DOKTER TIRTA NGOMONG ENGGRES PART 2!!!!!,0,2025-12-18T01:59:26Z
@alexramadhan-A,Tamu Favorit Radit sepertinya Dr.Tirta 😂😂🤣,1,2025-12-18T01:59:20Z
@fithrotunnufus1833,Saya sebulan sekali malah 🤣🤣😅,0,2025-12-18T01:59:17Z
@fmt_2627,"dokter Tirta lageee... kayanya dr tirta bakal jd konsultan kesehatan keluarga radit, bang radit jd tempat curhat dr tirta 😌",0,2025-12-18T01:58:57Z
@Liberty4916,kyknya cocok nih jadi duo,0,2025-12-18T01:57:57Z
@rkive1ove,"dia lagi dia lagi wkwkwk, bagusnya seminggu sekali harus ada dr tirta ga si",0,2025-12-18T01:56:16Z
@USER_POCOX6PRO,"Ok, I will try that product",0,2025-12-18T01:55:01Z
@Rellonceha,berarti yang di ajarin di upin ipin salah dong,0,2025-12-18T01:54:41Z
@ichsanb,❤,0,2025-12-18T01:53:16Z
@vickymuzakii,janckk dokter tirta sombong bgtttt🤣🤣🤣,0,2025-12-18T01:53:13Z
@nuraliffiatirtasari9420,Astagaaa dokter cipeng lagiii😅😂😂😂,0,2025-12-18T01:52:52Z
@dinihidayah8945,weeh bener berarti aku wkwkkw. 3 bulan sekali :v. alhamdulillah udah rutin ganti 3 bulan sekali,0,2025-12-18T01:52:35Z
@akbarbayu5366,28:00 wluwluwluwuwluwluuu😂😂,1,2025-12-18T01:51:16Z
@Rizt-88,46:46 😂🤣🤣 sambil mencerna,1,2025-12-18T01:50:00Z
@FarhanGayus,nc,0,2025-12-18T01:49:56Z
@muchharicahyo,"pak tirta, you can speak with wluwluwluwluwlu to him 🤣",1,2025-12-18T01:49:15Z
@yuliatiuli115,Dokter Tirta lagi ❤😂😂😂😂 aku nonton lagiiii🎉🎉🎉,0,2025-12-18T01:48:37Z
@suryaatmaja7787,Yono dan dokter tirta adalah tamu kesayangan bang radit,0,2025-12-18T01:47:22Z
@caseryu,Bikin segmen : LIverpool kalah bersama Dr Tirta,0,2025-12-18T01:46:10Z
@SriAstuti-e3t,ekspresi dokter tirta mewakili komuk para penonton wkw,0,2025-12-18T01:45:52Z
@Setshp,"Setelah Pandu, Keling, Ical, dan Rais. Sekarang bang Radit memilih dr Tirta sebagai pokemon yg lebih pintar.",0,2025-12-18T01:44:56Z
@raksaadinata6500,dr tirta ga nyangka ora iso inggris alias kurang bagus  wkwkw,0,2025-12-18T01:44:24Z
@ekagunap.u,dokter Tirta sudah menemukan cara untuk meng-counter bang Radit. makin banyak mingkem bang Radit wkwkwkwkwk,1,2025-12-18T01:42:28Z
@bayucahyadi50,saya kena rematik jantung dulu sekitar tahun 2013,0,2025-12-18T01:42:23Z
@GARISNINJA65,loh loh ada fans garis keras lagi dr tirta,0,2025-12-18T01:42:20Z
@siddiqwicaksono,Dr. Tirta adalah istri kelima bang radit 😂,0,2025-12-18T01:41:29Z
@madanbz5561,"Kenapa gak ada subtitle nya,,kan jadi bisa paham maksudnya...🤔🤔🤔",0,2025-12-18T01:41:15Z
@harsdensus88,PERHUTANI PERHUTANI wkwwkwkkwk....,0,2025-12-18T01:40:22Z
@kasamago,Semoga jadi Dosen Tetap bareng Corbuzier dan Gofar,1,2025-12-18T01:39:59Z
@johnoyisam7711,"gapapa dah dedi botak + vidi udahan, saat ini  selama ada pengganti radit + tirta dan  pandji + felix siaw gw kembbali nonton yutub",0,2025-12-18T01:39:19Z
@linasusanti360,Undang Noe Letto dong bang Radit,0,2025-12-18T01:39:03Z
@YigaCipad,"Radit & dr. Tirta
Pandji & ust. Felix Siauw 
adalah combo YouTube ter enakeun saat ini",0,2025-12-18T01:37:31Z
@flickmew99,"dr tirta lucu terus kenapa gak bikin segmen duo sama bang radit aja terus, atau malah bikin show aja jadi gabungin edukasi sama komedo, pasti gerr terus",0,2025-12-18T01:37:14Z
@edwinstyd,Tirta Pesugihan Yucuub 😂,0,2025-12-18T01:32:39Z
@rifqisetiawan18,dokter dan tamu kesayangan kita semua wkwkkwk,0,2025-12-18T01:32:16Z
@Adam-MD,wkwk mantap bet ini,0,2025-12-18T01:31:23Z
@wulanpuspa8963,"Bang maaf maaf nih yahhhh,gue dengerin dokternya berasa lagi dengerin mr.bean ngomong lohhhh 😅",0,2025-12-18T01:29:16Z
@iedha_samsonia,Asyikkkk dr.Tirta Agaiinn....,0,2025-12-18T01:29:02Z
@Ryuzaki_ryu,"English medok, english and english china 😂",0,2025-12-18T01:28:44Z
@NurIstichomah,sebenernya ngerti maksudnya kalo ngomongnya pelan² 😊,0,2025-12-18T01:26:58Z
@NurIstichomah,tolonglah kalo ada yg ngomong enggres ada in subtitle nya 😢 😅,2,2025-12-18T01:25:15Z
@maulanars1206,Dokter langganan,0,2025-12-18T01:22:12Z
@agitbagus2747,"Don't judge a video by it's title, judulnya sak karepe dewe, isine ilmu",0,2025-12-18T01:21:36Z
@ヘリ3181,wkwkwk,0,2025-12-18T01:19:39Z
@budhemama08,Josss nih tamunya plus ilmunya,0,2025-12-18T01:19:18Z
@wiwinvia1484,aduhh lucu banget lagii. harus bikin acara berdua!!!!,0,2025-12-18T01:18:53Z
@WidiRadenChannel,"27:25 maksudnya property itu ingridients, sehingga fungsinya beda",1,2025-12-18T01:17:26Z
@HensenFM,bintang tamu tetap,0,2025-12-18T01:17:21Z
@arka75,higienitas cangkem 🤣,0,2025-12-18T01:16:00Z
@aninditto2758,"radit jadi interpreter ""BAGUS""",1,2025-12-18T01:14:08Z
@muhammadarief6423,Rekor tamu terbanyak mampir di podcast bang radit 😂,0,2025-12-18T01:11:41Z
